#         phi         beta*phi         <Nv>_phi        <delNv^2>             dydx
     -3.83800000     -1.53868442             NaN             NaN             NaN
     -3.83700000     -1.53828352             NaN             NaN             NaN
     -3.83600000     -1.53788261             NaN             NaN             NaN
     -3.83500000     -1.53748170             NaN             NaN             NaN
     -3.83400000     -1.53708079             NaN             NaN             NaN
     -3.83300000     -1.53667989             NaN             NaN             NaN
     -3.83200000     -1.53627898             NaN             NaN             NaN
     -3.83100000     -1.53587807             NaN             NaN             NaN
     -3.83000000     -1.53547716             NaN             NaN             NaN
     -3.82900000     -1.53507625             NaN             NaN             NaN
     -3.82800000     -1.53467535             NaN             NaN             NaN
     -3.82700000     -1.53427444             NaN             NaN             NaN
     -3.82600000     -1.53387353             NaN             NaN             NaN
     -3.82500000     -1.53347262             NaN             NaN             NaN
     -3.82400000     -1.53307171             NaN             NaN             NaN
     -3.82300000     -1.53267081             NaN             NaN             NaN
     -3.82200000     -1.53226990             NaN             NaN             NaN
     -3.82100000     -1.53186899             NaN             NaN             NaN
     -3.82000000     -1.53146808             NaN             NaN             NaN
     -3.81900000     -1.53106718             NaN             NaN             NaN
     -3.81800000     -1.53066627             NaN             NaN             NaN
     -3.81700000     -1.53026536             NaN             NaN             NaN
     -3.81600000     -1.52986445             NaN             NaN             NaN
     -3.81500000     -1.52946354             NaN             NaN             NaN
     -3.81400000     -1.52906264             NaN             NaN             NaN
     -3.81300000     -1.52866173             NaN             NaN             NaN
     -3.81200000     -1.52826082             NaN             NaN             NaN
     -3.81100000     -1.52785991             NaN             NaN             NaN
     -3.81000000     -1.52745900             NaN             NaN             NaN
     -3.80900000     -1.52705810             NaN             NaN             NaN
     -3.80800000     -1.52665719             NaN             NaN             NaN
     -3.80700000     -1.52625628             NaN             NaN             NaN
     -3.80600000     -1.52585537             NaN             NaN             NaN
     -3.80500000     -1.52545446             NaN             NaN             NaN
     -3.80400000     -1.52505356             NaN             NaN             NaN
     -3.80300000     -1.52465265             NaN             NaN             NaN
     -3.80200000     -1.52425174             NaN             NaN             NaN
     -3.80100000     -1.52385083             NaN             NaN             NaN
     -3.80000000     -1.52344993             NaN             NaN             NaN
