#         phi         beta*phi         <Nv>_phi        <delNv^2>             dydx
     -4.48600000     -1.79847273             NaN             NaN             NaN
     -4.48500000     -1.79807182             NaN             NaN             NaN
     -4.48400000     -1.79767091             NaN             NaN             NaN
     -4.48300000     -1.79727000             NaN             NaN             NaN
     -4.48200000     -1.79686910             NaN             NaN             NaN
     -4.48100000     -1.79646819             NaN             NaN             NaN
     -4.48000000     -1.79606728             NaN             NaN             NaN
     -4.47900000     -1.79566637             NaN             NaN             NaN
     -4.47800000     -1.79526546             NaN             NaN             NaN
     -4.47700000     -1.79486456             NaN             NaN             NaN
     -4.47600000     -1.79446365             NaN             NaN             NaN
     -4.47500000     -1.79406274             NaN             NaN             NaN
     -4.47400000     -1.79366183             NaN             NaN             NaN
     -4.47300000     -1.79326093             NaN             NaN             NaN
     -4.47200000     -1.79286002             NaN             NaN             NaN
     -4.47100000     -1.79245911             NaN             NaN             NaN
     -4.47000000     -1.79205820             NaN             NaN             NaN
     -4.46900000     -1.79165729             NaN             NaN             NaN
     -4.46800000     -1.79125639             NaN             NaN             NaN
     -4.46700000     -1.79085548             NaN             NaN             NaN
     -4.46600000     -1.79045457             NaN             NaN             NaN
     -4.46500000     -1.79005366             NaN             NaN             NaN
     -4.46400000     -1.78965275             NaN             NaN             NaN
     -4.46300000     -1.78925185             NaN             NaN             NaN
     -4.46200000     -1.78885094             NaN             NaN             NaN
     -4.46100000     -1.78845003             NaN             NaN             NaN
     -4.46000000     -1.78804912             NaN             NaN             NaN
     -4.45900000     -1.78764822             NaN             NaN             NaN
     -4.45800000     -1.78724731             NaN             NaN             NaN
     -4.45700000     -1.78684640             NaN             NaN             NaN
     -4.45600000     -1.78644549             NaN             NaN             NaN
     -4.45500000     -1.78604458             NaN             NaN             NaN
     -4.45400000     -1.78564368             NaN             NaN             NaN
     -4.45300000     -1.78524277             NaN             NaN             NaN
     -4.45200000     -1.78484186             NaN             NaN             NaN
     -4.45100000     -1.78444095             NaN             NaN             NaN
     -4.45000000     -1.78404004             NaN             NaN             NaN
     -4.44900000     -1.78363914             NaN             NaN             NaN
     -4.44800000     -1.78323823             NaN             NaN             NaN
     -4.44700000     -1.78283732             NaN             NaN             NaN
     -4.44600000     -1.78243641             NaN             NaN             NaN
     -4.44500000     -1.78203550             NaN             NaN             NaN
